crop,region,kebele,year,ndvi_peak,ndvi_scale,ndvi_seasonal_avg,ndvi_start_of_season,ndvi_end_of_season,ndvi_integral,ndvi_threshold,ndvi_anomaly_avg
Onion,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2019,0.5316863365580452,0.5316863365580452,0.363391928960418,65,,8.358014366089614,0.25429587678207743,0.9235606091689234
Onion,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2020,0.550370985234216,0.550370985234216,0.36636211358806353,1,337.0,8.426328612525461,0.27946573319755597,1.0791106795990801
Onion,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2021,0.5594708630346235,0.5594708630346235,0.3509352737315151,1,,8.071511295824848,0.2525606822810592,0.2711992777738483
Onion,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2022,0.5458202494908353,0.5458202494908353,0.335618719971588,1,,7.719230559346524,0.2486764394093688,-0.5309363854197733
Onion,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2023,0.4993382306517312,0.4993382306517312,0.36119917263286067,1,353.0,4.334390071594328,0.2764949810462821,0.80872485181801
Onion,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2024,0.5471249923625257,0.5471249923625257,0.36487027375466696,33,353.0,8.39201629635734,0.2818287729124237,1.0009822733729323
Onion,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2025,0.3845474898167006,0.3845474898167006,0.3083508542311811,1,,4.008561105005354,0.25112143705368806,-1.9589682986286872
Onion,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2010,0.5599839623832366,0.5599839623832366,0.4347268033783939,97,,4.781994837162333,0.3817973112850292,1.3873669892200888
Onion,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2011,0.5514787080282759,0.5514787080282759,0.37585961017649355,81,,4.134455711941429,0.2700603130522594,-0.4297788504869072
Onion,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2012,0.5499118341327948,0.5499118341327948,0.35318967088200864,97,,3.8850863797020954,0.2767032125725827,-1.129567368245786
Onion,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2013,0.5364784808129263,0.5364784808129263,0.4142135468545593,97,,4.556349015400152,0.3671273415804092,0.7541521759491014
Onion,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2014,0.5320223459984855,0.5320223459984855,0.35420369974414423,97,,3.8962406971855863,0.2817715349659176,-1.0982657513697667
Onion,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2015,0.5499650246149963,0.5499650246149963,0.38054776055174316,81,,4.186025366069175,0.2608758331229489,-0.2850623711214428
Onion,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2016,0.4861495581923756,0.4861495581923756,0.42540182719010355,113,,4.679420099091139,0.3960649583438527,1.099518346126101
Onion,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2017,0.5267796137339056,0.5267796137339056,0.36891647655550713,81,,4.058081242110578,0.2879561221913659,-0.6441034290451719
Onion,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2018,0.4769323024488766,0.4769323024488766,0.34981100187051023,113,,3.8479210205756127,0.3165105371118404,-1.2338620356836263
Onion,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2019,0.4912831955314314,0.4912831955314314,0.41221255393495665,97,,4.534338093284523,0.3432867710174198,0.6923843939067647
Onion,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2020,0.4837485294117647,0.4837485294117647,0.39620053992334353,97,,4.358205939156779,0.3337878881595557,0.19811648229188553
Onion,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2021,0.4984697267104268,0.4984697267104268,0.3745809497716371,81,,4.120390447488008,0.2702379544306992,-0.4692492636101201
Onion,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2022,0.4879116384751325,0.4879116384751325,0.34115574149089994,81,,3.752713156399899,0.2858011202979046,-1.5010375121233948
Onion,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2023,0.4630780958091391,0.4630780958091391,0.4480397074602374,225,241.0,0.8960794149204748,0.43901667445089637,1.7983172477752942
Onion,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2024,0.505475681646049,0.505475681646049,0.40658544502077076,97,,4.4724398952284785,0.3649963803332492,0.5186836108930276
Onion,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2025,0.4566616952789701,0.4566616952789701,0.4008742540551629,97,,3.2069940324413033,0.36299209543044686,0.34238733552395745
Onion,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2010,0.5621758834012223,0.5621758834012223,0.41249161079420643,97,,4.5374077187362705,0.3618966700610999,0.9000170810855804
Onion,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2011,0.5420925254582486,0.5420925254582486,0.3621133600259212,81,,3.9832469602851335,0.2494227469450102,-0.3218815455872593
Onion,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2012,0.5240992769857437,0.5240992769857437,0.332328940705425,97,,3.6556183477596753,0.2501192311608963,-1.0442873558118815
Onion,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2013,0.5678876909368638,0.5678876909368638,0.3983158965932237,97,,4.381474862525461,0.3302541955193484,0.556192405751839
Onion,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2014,0.5516077596741349,0.5516077596741349,0.33118785872986495,97,,3.6430664460285147,0.2414274643584522,-1.071963713716228
Onion,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2015,0.5805141827902245,0.5805141827902245,0.35238989978707663,81,,3.876288897657843,0.2152638900203667,-0.5577190852231467
Onion,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2016,0.5055937856415482,0.5055937856415482,0.39670339358452156,113,,4.363737329429737,0.3722941598778006,0.5170819725432421
Onion,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2017,0.5507713009164972,0.5507713009164972,0.3492736386780227,81,,3.84201002545825,0.2577196206720978,-0.6333023996780444
Onion,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2018,0.4874854429735237,0.4874854429735237,0.35428760044436225,113,,3.897163604887985,0.2820072301425663,-0.5116913293640012
Onion,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2019,0.5316863365580452,0.5316863365580452,0.40850000347157955,113,,4.493500038187375,0.3038144297352343,0.8032026933020832
Onion,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2020,0.550370985234216,0.550370985234216,0.3951472063043882,81,,4.34661926934827,0.3088062780040735,0.47933744843924647
Onion,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2021,0.5594708630346235,0.5594708630346235,0.36784400273097584,97,,4.046284030040734,0.2431196639511202,-0.18288774678575065
Onion,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2022,0.5040616878818737,0.5040616878818737,0.3309342989724126,81,,3.640277288696539,0.2503272123217924,-1.078113675548677
Onion,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2023,0.4992872148676173,0.4992872148676173,0.4896607306517313,225,241.0,0.9793214613034626,0.4838848401221998,2.771714492914375
Onion,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2024,0.5471249923625257,0.5471249923625257,0.37966458850212936,97,,4.176310473523423,0.3276549108961304,0.10381449674140449
Onion,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2025,0.3845474898167006,0.3845474898167006,0.3453068947301427,97,,2.7624551578411416,0.29922707535641546,-0.7295137390627909
Onion,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2010,0.5656554721030045,0.5656554721030045,0.4299261051502146,209,337.0,4.299261051502146,0.3336029897753093,0.6217253759652869
Onion,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2011,0.5877799955819238,0.5877799955819238,0.4587203764832114,209,337.0,4.587203764832114,0.3770052120676597,1.9192768294891251
Onion,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2012,0.5979227657157283,0.5979227657157283,0.43997453452411006,209,337.0,4.399745345241101,0.3272274381469325,1.0745360753209037
Onion,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2013,0.5540852594041911,0.5540852594041911,0.4271230405831862,209,337.0,4.2712304058318615,0.31470594420600856,0.4954113442189453
Onion,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2014,0.5785485451906085,0.5785485451906085,0.44064795316839184,209,337.0,4.406479531683918,0.3593507296137338,1.1048822275333594
Onion,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2015,0.5499650246149963,0.5499650246149963,0.4244417798535724,209,337.0,4.244417798535724,0.3146546673819744,0.3745861385121455
Onion,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2016,0.5172847008331231,0.5172847008331231,0.3975706119035598,209,337.0,3.975706119035598,0.3245431835395104,-0.836304827548403
Onion,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2017,0.5332212162332749,0.5332212162332749,0.41067625252461504,209,337.0,4.10676252524615,0.3078071162585205,-0.24572752692665972
Onion,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2018,0.4769323024488766,0.4769323024488766,0.3695420897500631,209,337.0,3.6954208975006306,0.31445662963898,-2.099349453328475
Onion,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2019,0.4912831955314314,0.4912831955314314,0.4119142833249179,209,321.0,4.119142833249179,0.35359411954052006,-0.18993835116101287
Onion,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2020,0.4906393555920224,0.4906393555920224,0.4121365608432215,209,337.0,4.121365608432215,0.33706579462257014,-0.17992189637300982
Onion,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2021,0.4984697267104268,0.4984697267104268,0.4124974564503914,209,337.0,4.124974564503914,0.3426441662458975,-0.1636589177326355
Onion,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2022,0.4879116384751325,0.4879116384751325,0.3971229329720794,225,353.0,3.971229329720794,0.32190269187195475,-0.8564785086788133
Onion,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2023,0.4630780958091391,0.4630780958091391,0.3921361552867944,225,337.0,3.5292253975811496,0.3501452447102416,-1.0811968409856567
Onion,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2024,0.505475681646049,0.505475681646049,0.4175086204655277,209,337.0,4.175086204655277,0.36084772755059596,0.06215833169486718
Onion,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2010,0.5813803946028518,0.5813803946028518,0.4009954170061102,209,337.0,4.009954170061102,0.30040013594704695,-0.9011600299435385
Onion,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2011,0.5960023778004075,0.5960023778004075,0.44759696970468443,209,337.0,4.475969697046844,0.35732119806517315,1.7309299842225316
Onion,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2012,0.5677936863543791,0.5677936863543791,0.4288956962830959,209,337.0,4.288956962830959,0.3209762057026478,0.6746682896061084
Onion,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2013,0.5678876909368638,0.5678876909368638,0.4308364679226071,209,337.0,4.308364679226071,0.3064434042769858,0.78428450100523
Onion,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2014,0.5748117133401224,0.5748117133401224,0.42824553411405314,209,337.0,4.2824553411405315,0.30974050101833,0.6379466515140306
Onion,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2015,0.5805141827902245,0.5805141827902245,0.40842864129327916,209,337.0,4.084286412932792,0.278948451120163,-0.48132604831930104
Onion,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2016,0.577827156313646,0.577827156313646,0.3927869348268841,209,337.0,3.927869348268841,0.2934107311608963,-1.3647811482171825
Onion,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2017,0.5611773065173119,0.5611773065173119,0.411530777240326,209,337.0,4.11530777240326,0.2898457062118127,-0.3061151255927415
Onion,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2018,0.5103108757637476,0.5103108757637476,0.3842255789205704,209,337.0,3.842255789205704,0.30027784826883913,-1.8483328344557266
Onion,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2019,0.5316863365580452,0.5316863365580452,0.4287514747963342,209,337.0,4.287514747963342,0.3381446527494908,0.6665225538279691
Onion,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2020,0.550370985234216,0.550370985234216,0.42095404582484736,209,337.0,4.2095404582484734,0.3147352718940938,0.2261180234302597
Onion,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2021,0.5594708630346235,0.5594708630346235,0.43219772148676183,209,337.0,4.321977214867618,0.31646766598778014,0.8611691047465395
Onion,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2022,0.5458202494908353,0.5458202494908353,0.4173473166271167,209,337.0,4.173473166271167,0.3417508297032225,0.02240730231863326
Onion,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2023,0.4993382306517312,0.4993382306517312,0.3947687248702635,225,337.0,3.5529185238323713,0.31593160599534026,-1.2528481871613113
Onion,Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2024,0.5471249923625257,0.5471249923625257,0.42669757822579896,209,337.0,4.2669757822579895,0.3440193224834781,0.5505169630185214
"Chilli, dry",Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2010,0.5656554721030045,0.5656554721030045,0.395059569251287,49,337.0,9.086370092779601,0.3030003061095683,1.9912432161209153
"Chilli, dry",Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2011,0.5877799955819238,0.5877799955819238,0.36973487961428275,1,,8.503902231128503,0.2658810432971472,0.4069010163522676
"Chilli, dry",Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2012,0.5979227657157283,0.5979227657157283,0.34838707205031666,1,,8.012902657157284,0.25592702726584193,-0.9286427901436285
"Chilli, dry",Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2013,0.5540852594041911,0.5540852594041911,0.37093094834967016,81,,8.531411812042414,0.2700570884877556,0.4817284751863243
"Chilli, dry",Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2014,0.5785485451906085,0.5785485451906085,0.3534985581051349,49,,8.130466836418103,0.270529803711184,-0.6088622449027387
"Chilli, dry",Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2015,0.5499650246149963,0.5499650246149963,0.3510489776681339,1,,8.07412648636708,0.24454569426912404,-0.762110861714909
"Chilli, dry",Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2016,0.5172847008331231,0.5172847008331231,0.3760667873176515,65,,8.649536108305984,0.27723629260287797,0.8030325671543236
"Chilli, dry",Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2017,0.5332212162332749,0.5332212162332749,0.3516779267697002,1,353.0,8.088592315703105,0.26960911701590495,-0.7227630703934299
"Chilli, dry",Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2018,0.4769323024488766,0.4769323024488766,0.3336327550958805,49,,7.673553367205251,0.2609920992173694,-1.8516901133186623
"Chilli, dry",Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2019,0.4912831955314314,0.4912831955314314,0.36868373887248496,81,,8.479725994067154,0.2904566965412775,0.3411404222839025
"Chilli, dry",Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2020,0.4906393555920224,0.4906393555920224,0.37100332206403747,1,337.0,8.533076407472862,0.3054555345872254,0.4862562593949241
"Chilli, dry",Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2021,0.4984697267104268,0.4984697267104268,0.358603836865965,1,,8.247888247917194,0.2849181715475891,-0.28947003523290005
"Chilli, dry",Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2022,0.4879116384751325,0.4879116384751325,0.3462674634756711,1,,7.964151659940435,0.28721920790204497,-1.0612479813596922
"Chilli, dry",Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2023,0.4630780958091391,0.4630780958091391,0.36791009030377286,1,353.0,4.414921083645274,0.3104203726989679,0.29274006307830874
"Chilli, dry",Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2024,0.505475681646049,0.505475681646049,0.38874760429557265,33,353.0,8.941194898798171,0.3391712149709669,1.5963593069342572
"Chilli, dry",Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2025,0.4566616952789701,0.4566616952789701,0.36043973294646897,33,,4.685716528304097,0.2965525366069174,-0.17461422943924532
"Chilli, dry",Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2010,0.5813803946028518,0.5813803946028518,0.3714312475559647,49,337.0,8.542918693787188,0.2854942459266804,1.3445837880340843
"Chilli, dry",Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2011,0.5960023778004075,0.5960023778004075,0.35702738255999306,1,,8.21162979887984,0.24600408044806515,0.590246096788971
"Chilli, dry",Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2012,0.5677936863543791,0.5677936863543791,0.3323834997343488,1,,7.644820493890022,0.24454923981670057,-0.7003665047044946
"Chilli, dry",Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2013,0.5678876909368638,0.5678876909368638,0.36100147912423647,81,,8.303034019857439,0.2576485605906314,0.798371542833829
"Chilli, dry",Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2014,0.5748117133401224,0.5748117133401224,0.328776754405384,1,,7.561865351323832,0.2379631466395113,-0.8892535808553255
"Chilli, dry",Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2015,0.5805141827902245,0.5805141827902245,0.3213213271495618,1,,7.390390524439922,0.2045235529531568,-1.279698075091815
"Chilli, dry",Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2016,0.577827156313646,0.577827156313646,0.3494845928894006,17,,8.038145636456214,0.23452495264765788,0.19522638872773213
"Chilli, dry",Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2017,0.5611773065173119,0.5611773065173119,0.3317370801602764,49,,7.6299528436863575,0.23652339052953167,-0.7342198245750824
"Chilli, dry",Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2018,0.5103108757637476,0.5103108757637476,0.32821710240857177,1,,7.54899335539715,0.23350539562118122,-0.9185628388422706
"Chilli, dry",Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2019,0.5316863365580452,0.5316863365580452,0.363391928960418,65,,8.358014366089614,0.25429587678207743,0.9235606091689234
"Chilli, dry",Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2020,0.550370985234216,0.550370985234216,0.36636211358806353,1,337.0,8.426328612525461,0.27946573319755597,1.0791106795990801
"Chilli, dry",Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2021,0.5594708630346235,0.5594708630346235,0.3509352737315151,1,,8.071511295824848,0.2525606822810592,0.2711992777738483
"Chilli, dry",Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2022,0.5458202494908353,0.5458202494908353,0.335618719971588,1,,7.719230559346524,0.2486764394093688,-0.5309363854197733
"Chilli, dry",Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2023,0.4993382306517312,0.4993382306517312,0.36119917263286067,1,353.0,4.334390071594328,0.2764949810462821,0.80872485181801
"Chilli, dry",Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2024,0.5471249923625257,0.5471249923625257,0.36487027375466696,33,353.0,8.39201629635734,0.2818287729124237,1.0009822733729323
"Chilli, dry",Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2025,0.3845474898167006,0.3845474898167006,0.3083508542311811,1,,4.008561105005354,0.25112143705368806,-1.9589682986286872
"Chilli, dry",Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2010,0.5656554721030045,0.5656554721030045,0.4514903309499766,97,,6.3208646332996725,0.3984319344862408,1.9063532811424904
"Chilli, dry",Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2011,0.5877799955819238,0.5877799955819238,0.4098589109892884,81,,5.738024753850038,0.2703394849785407,0.15201867576924097
"Chilli, dry",Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2012,0.5979227657157283,0.5979227657157283,0.39361800929599305,97,,5.510652130143903,0.2786721661196667,-0.5323676816962858
"Chilli, dry",Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2013,0.5540852594041911,0.5540852594041911,0.4330306544613554,113,,6.062429162458976,0.3718446844231257,1.1284684696572433
"Chilli, dry",Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2014,0.5785485451906085,0.5785485451906085,0.3886697307958328,97,,5.441376231141659,0.2859210704367584,-0.7408865412031885
"Chilli, dry",Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2015,0.5499650246149963,0.5499650246149963,0.4011492568164606,129,,5.616089595430448,0.26303785344609953,-0.2150033410308985
"Chilli, dry",Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2016,0.5172847008331231,0.5172847008331231,0.4309701676164029,113,289.0,6.0335823466296405,0.39306874400403946,1.0416402187969571
"Chilli, dry",Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2017,0.5332212162332749,0.5332212162332749,0.39346338384066076,129,,5.508487373769251,0.31733789194647827,-0.5388835484963417
"Chilli, dry",Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2018,0.4769323024488766,0.4769323024488766,0.36490260215674253,113,225.0,5.108636430194395,0.3238166883362788,-1.742425673937214
"Chilli, dry",Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2019,0.4912831955314314,0.4912831955314314,0.41545806772279725,97,,5.8164129481191615,0.3451009852310022,0.3879653340330889
"Chilli, dry",Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2020,0.4906393555920224,0.4906393555920224,0.4103299439625636,113,,5.744619215475891,0.3592974236303964,0.1718678532911434
"Chilli, dry",Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2021,0.4984697267104268,0.4984697267104268,0.3904981761910773,113,,5.466974466675082,0.32023278401918714,-0.6638364421688101
"Chilli, dry",Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2022,0.4879116384751325,0.4879116384751325,0.36665527892487465,81,,5.133173904948245,0.28945347071446614,-1.6685684404037098
"Chilli, dry",Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2023,0.4630780958091391,0.4630780958091391,0.4307349154253977,225,289.0,2.1536745771269885,0.41515238197424886,1.0317267673686856
"Chilli, dry",Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2024,0.505475681646049,0.505475681646049,0.4183189724816966,97,,5.856465614743752,0.37866248990153994,0.5085229375439334
"Chilli, dry",Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2025,0.4566616952789701,0.4566616952789701,0.4008742540551629,97,,3.2069940324413033,0.36299209543044686,-0.2265918686663539
"Chilli, dry",Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2010,0.5813803946028518,0.5813803946028518,0.4259563045387706,97,,5.963388263542789,0.3725766334012222,0.9907026377957335
"Chilli, dry",Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2011,0.5960023778004075,0.5960023778004075,0.3992000309135876,81,,5.588800432790226,0.2494811491853361,0.08449519936188916
"Chilli, dry",Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2012,0.5677936863543791,0.5677936863543791,0.3728058128455049,97,,5.219281379837069,0.25958383095723025,-0.8094497901387887
"Chilli, dry",Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2013,0.5678876909368638,0.5678876909368638,0.4225454464285717,113,,5.915636250000004,0.35332922250509186,0.875180385549239
"Chilli, dry",Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2014,0.5748117133401224,0.5748117133401224,0.37093779604306093,97,,5.193129144602853,0.2516530972505093,-0.8727175958582242
"Chilli, dry",Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2015,0.5805141827902245,0.5805141827902245,0.37752505964503946,129,,5.2853508350305525,0.21865099541751534,-0.6496137601499872
"Chilli, dry",Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2016,0.577827156313646,0.577827156313646,0.4120655444428282,113,289.0,5.768917622199595,0.37226250305499003,0.5202368957876518
"Chilli, dry",Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2017,0.5611773065173119,0.5611773065173119,0.38136931844631966,129,,5.339170458248475,0.28394125050916497,-0.5194126727419845
"Chilli, dry",Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2018,0.5103108757637476,0.5103108757637476,0.3713838052807682,113,,5.199373273930755,0.30183659164969456,-0.8576117222047224
"Chilli, dry",Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2019,0.5316863365580452,0.5316863365580452,0.4194423990762295,129,,5.872193587067213,0.3071523788187374,0.7700833667379827
"Chilli, dry",Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2020,0.550370985234216,0.550370985234216,0.42029699101687534,113,,5.884157874236255,0.33675784623217947,0.7990275158481185
"Chilli, dry",Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2021,0.5594708630346235,0.5594708630346235,0.3951310554262439,113,,5.531834775967415,0.3016079755600815,-0.05331681082645456
"Chilli, dry",Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2022,0.5458202494908353,0.5458202494908353,0.3674493302662207,113,,5.144290623727089,0.25272427953156834,-0.9908683398661321
"Chilli, dry",Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2023,0.4993382306517312,0.4993382306517312,0.461505852342159,225,289.0,2.307529261710795,0.4347467637474544,2.1947292187643592
"Chilli, dry",Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2024,0.5471249923625257,0.5471249923625257,0.40436257655659025,113,,5.661076071792263,0.32976313951120173,0.2593453047420345
"Chilli, dry",Oromia,95d4ef76-ac56-4dd8-8bfe-40ddcdeea9d0,2025,0.3845474898167006,0.3845474898167006,0.3453068947301427,97,,2.7624551578411416,0.29922707535641546,-1.7408098328007073
Tomato,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2010,0.5656554721030045,0.5656554721030045,0.395059569251287,49,337.0,9.086370092779601,0.3030003061095683,1.9912432161209153
Tomato,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2011,0.5877799955819238,0.5877799955819238,0.36973487961428275,1,,8.503902231128503,0.2658810432971472,0.4069010163522676
Tomato,Oromia,7c4a7c99-436a-4ad3-93eb-75a098246cc0,2012,0.5979227657157283,0.5979227657157283,0.34838707205031666,1,,8.012902657157284,0.25592702726584193,-0.9286427901436285
